split,model,layer,duration,duration_val,language,test_split,metric,score
dev,SpidR MMS-ulab,5,0,1,tha,dev,triphone_abx_discrete,17.2
dev,SpidR MMS-ulab,5,0,1,tur,dev,triphone_abx_discrete,14.69
dev,SpidR MMS-ulab,5,0,1,ukr,dev,triphone_abx_discrete,10.66
dev,SpidR MMS-ulab,5,0,1,wol,test,triphone_abx_discrete,10.44
dev,SpidR VP-20,6,10h,600,cmn,test,triphone_abx_discrete,14.51
dev,SpidR VP-20,7,10min,10,cmn,test,triphone_abx_discrete,17.44
dev,SpidR VP-20,7,1h,60,cmn,test,triphone_abx_discrete,15.52
dev,SpidR VP-20,6,10h,600,deu,dev,triphone_abx_discrete,7.67
dev,SpidR VP-20,7,10min,10,deu,dev,triphone_abx_discrete,8.22
dev,SpidR VP-20,7,1h,60,deu,dev,triphone_abx_discrete,7.17
dev,SpidR VP-20,6,10h,600,eng,test,triphone_abx_discrete,9.56
dev,SpidR VP-20,7,10min,10,eng,test,triphone_abx_discrete,10.12
dev,SpidR VP-20,7,1h,60,eng,test,triphone_abx_discrete,9.45
dev,SpidR VP-20,6,10h,600,eus,test,triphone_abx_discrete,4.93
dev,SpidR VP-20,7,10min,10,eus,test,triphone_abx_discrete,6.72
dev,SpidR VP-20,7,1h,60,eus,test,triphone_abx_discrete,6.0
dev,SpidR VP-20,6,10h,600,fra,test,triphone_abx_discrete,8.45
dev,SpidR VP-20,7,10min,10,fra,test,triphone_abx_discrete,9.77
dev,SpidR VP-20,7,1h,60,fra,test,triphone_abx_discrete,8.43
dev,SpidR VP-20,6,10h,600,jpn,test,triphone_abx_discrete,10.88
dev,SpidR VP-20,7,10min,10,jpn,test,triphone_abx_discrete,12.52
dev,SpidR VP-20,7,1h,60,jpn,test,triphone_abx_discrete,11.31
dev,SpidR VP-20,6,10h,600,swa,dev,triphone_abx_discrete,9.56
dev,SpidR VP-20,7,10min,10,swa,dev,triphone_abx_discrete,13.24
dev,SpidR VP-20,7,1h,60,swa,dev,triphone_abx_discrete,10.93
dev,SpidR VP-20,6,10h,600,tam,dev,triphone_abx_discrete,13.14
dev,SpidR VP-20,7,10min,10,tam,dev,triphone_abx_discrete,16.34
dev,SpidR VP-20,7,1h,60,tam,dev,triphone_abx_discrete,14.55
dev,SpidR VP-20,6,10h,600,tha,dev,triphone_abx_discrete,15.95
dev,SpidR VP-20,7,10min,10,tha,dev,triphone_abx_discrete,17.61
dev,SpidR VP-20,7,1h,60,tha,dev,triphone_abx_discrete,16.47
dev,SpidR VP-20,6,10h,600,tur,dev,triphone_abx_discrete,10.74
dev,SpidR VP-20,7,10min,10,tur,dev,triphone_abx_discrete,14.56
dev,SpidR VP-20,7,1h,60,tur,dev,triphone_abx_discrete,12.9
dev,SpidR VP-20,6,10h,600,ukr,dev,triphone_abx_discrete,6.39
dev,SpidR VP-20,7,10min,10,ukr,dev,triphone_abx_discrete,8.5
dev,SpidR VP-20,7,1h,60,ukr,dev,triphone_abx_discrete,7.08
dev,SpidR VP-20,6,10h,600,wol,test,triphone_abx_discrete,9.49
dev,SpidR VP-20,7,10min,10,wol,test,triphone_abx_discrete,10.38
dev,SpidR VP-20,7,1h,60,wol,test,triphone_abx_discrete,9.55
dev,SpidR VP-20,6,0,1,cmn,test,triphone_abx_discrete,22.4
dev,SpidR VP-20,6,0,1,deu,dev,triphone_abx_discrete,10.29
dev,SpidR VP-20,6,0,1,eng,test,triphone_abx_discrete,11.79
dev,SpidR VP-20,6,0,1,eus,test,triphone_abx_discrete,9.16
dev,SpidR VP-20,6,0,1,fra,test,triphone_abx_discrete,11.93
dev,SpidR VP-20,6,0,1,jpn,test,triphone_abx_discrete,15.81
dev,SpidR VP-20,6,0,1,swa,dev,triphone_abx_discrete,15.76
dev,SpidR VP-20,6,0,1,tam,dev,triphone_abx_discrete,18.52
dev,SpidR VP-20,6,0,1,tha,dev,triphone_abx_discrete,23.25
dev,SpidR VP-20,6,0,1,tur,dev,triphone_abx_discrete,16.55
dev,SpidR VP-20,6,0,1,ukr,dev,triphone_abx_discrete,9.83
dev,SpidR VP-20,6,0,1,wol,test,triphone_abx_discrete,14.21
test,HuBERT MMS-ulab,12,10h,600,cmn,test,triphone_abx_discrete,17.1
test,HuBERT MMS-ulab,11,10min,10,cmn,test,triphone_abx_discrete,16.87
test,HuBERT MMS-ulab,11,1h,60,cmn,test,triphone_abx_discrete,16.65
test,HuBERT MMS-ulab,12,10h,600,deu,dev,triphone_abx_discrete,13.73
test,HuBERT MMS-ulab,11,10min,10,deu,dev,triphone_abx_discrete,12.41
test,HuBERT MMS-ulab,11,1h,60,deu,dev,triphone_abx_discrete,12.62
test,HuBERT MMS-ulab,12,10h,600,eng,test,triphone_abx_discrete,13.42
test,HuBERT MMS-ulab,11,10min,10,eng,test,triphone_abx_discrete,15.2
test,HuBERT MMS-ulab,11,1h,60,eng,test,triphone_abx_discrete,13.66
test,HuBERT MMS-ulab,12,10h,600,eus,test,triphone_abx_discrete,10.12
test,HuBERT MMS-ulab,11,10min,10,eus,test,triphone_abx_discrete,12.39
test,HuBERT MMS-ulab,11,1h,60,eus,test,triphone_abx_discrete,10.85
test,HuBERT MMS-ulab,12,10h,600,fra,test,triphone_abx_discrete,12.18
test,HuBERT MMS-ulab,11,10min,10,fra,test,triphone_abx_discrete,10.87
test,HuBERT MMS-ulab,11,1h,60,fra,test,triphone_abx_discrete,11.01
test,HuBERT MMS-ulab,12,10h,600,jpn,test,triphone_abx_discrete,15.94
test,HuBERT MMS-ulab,11,10min,10,jpn,test,triphone_abx_discrete,16.34
test,HuBERT MMS-ulab,11,1h,60,jpn,test,triphone_abx_discrete,15.16
test,HuBERT MMS-ulab,12,10h,600,swa,dev,triphone_abx_discrete,14.81
test,HuBERT MMS-ulab,11,10min,10,swa,dev,triphone_abx_discrete,15.76
test,HuBERT MMS-ulab,11,1h,60,swa,dev,triphone_abx_discrete,15.68
test,HuBERT MMS-ulab,12,10h,600,tam,dev,triphone_abx_discrete,17.19
test,HuBERT MMS-ulab,11,10min,10,tam,dev,triphone_abx_discrete,17.68
test,HuBERT MMS-ulab,11,1h,60,tam,dev,triphone_abx_discrete,18.5
test,HuBERT MMS-ulab,12,10h,600,tha,dev,triphone_abx_discrete,20.23
test,HuBERT MMS-ulab,11,10min,10,tha,dev,triphone_abx_discrete,21.86
test,HuBERT MMS-ulab,11,1h,60,tha,dev,triphone_abx_discrete,20.63
test,HuBERT MMS-ulab,12,10h,600,tur,dev,triphone_abx_discrete,16.24
test,HuBERT MMS-ulab,11,10min,10,tur,dev,triphone_abx_discrete,19.07
test,HuBERT MMS-ulab,11,1h,60,tur,dev,triphone_abx_discrete,16.29
test,HuBERT MMS-ulab,12,10h,600,ukr,dev,triphone_abx_discrete,11.99
test,HuBERT MMS-ulab,11,10min,10,ukr,dev,triphone_abx_discrete,12.18
test,HuBERT MMS-ulab,11,1h,60,ukr,dev,triphone_abx_discrete,12.73
test,HuBERT MMS-ulab,12,10h,600,wol,test,triphone_abx_discrete,9.09
test,HuBERT MMS-ulab,11,10min,10,wol,test,triphone_abx_discrete,8.75
test,HuBERT MMS-ulab,11,1h,60,wol,test,triphone_abx_discrete,9.55
test,HuBERT MMS-ulab,12,0,1,cmn,test,triphone_abx_discrete,17.62
test,HuBERT MMS-ulab,12,0,1,deu,dev,triphone_abx_discrete,14.28
test,HuBERT MMS-ulab,12,0,1,eng,test,triphone_abx_discrete,14.76
test,HuBERT MMS-ulab,12,0,1,eus,test,triphone_abx_discrete,11.42
test,HuBERT MMS-ulab,12,0,1,fra,test,triphone_abx_discrete,13.93
test,HuBERT MMS-ulab,12,0,1,jpn,test,triphone_abx_discrete,16.42
test,HuBERT MMS-ulab,12,0,1,swa,dev,triphone_abx_discrete,15.77
test,HuBERT MMS-ulab,12,0,1,tam,dev,triphone_abx_discrete,19.14
test,HuBERT MMS-ulab,12,0,1,tha,dev,triphone_abx_discrete,21.0
test,HuBERT MMS-ulab,12,0,1,tur,dev,triphone_abx_discrete,17.61
test,HuBERT MMS-ulab,12,0,1,ukr,dev,triphone_abx_discrete,13.07
test,HuBERT MMS-ulab,12,0,1,wol,test,triphone_abx_discrete,11.07
test,HuBERT VP-20,11,10h,600,cmn,test,triphone_abx_discrete,14.56
test,HuBERT VP-20,11,10min,10,cmn,test,triphone_abx_discrete,18.73
test,HuBERT VP-20,11,1h,60,cmn,test,triphone_abx_discrete,16.8
test,HuBERT VP-20,11,10h,600,deu,dev,triphone_abx_discrete,12.12
test,HuBERT VP-20,11,10min,10,deu,dev,triphone_abx_discrete,13.25
test,HuBERT VP-20,11,1h,60,deu,dev,triphone_abx_discrete,13.22
test,HuBERT VP-20,11,10h,600,eng,test,triphone_abx_discrete,12.84
test,HuBERT VP-20,11,10min,10,eng,test,triphone_abx_discrete,16.67
test,HuBERT VP-20,11,1h,60,eng,test,triphone_abx_discrete,14.07
test,HuBERT VP-20,11,10h,600,eus,test,triphone_abx_discrete,6.47
test,HuBERT VP-20,11,10min,10,eus,test,triphone_abx_discrete,10.68
test,HuBERT VP-20,11,1h,60,eus,test,triphone_abx_discrete,10.15
test,HuBERT VP-20,11,10h,600,fra,test,triphone_abx_discrete,9.86
test,HuBERT VP-20,11,10min,10,fra,test,triphone_abx_discrete,12.76
test,HuBERT VP-20,11,1h,60,fra,test,triphone_abx_discrete,10.66
test,HuBERT VP-20,11,10h,600,jpn,test,triphone_abx_discrete,12.69
test,HuBERT VP-20,11,10min,10,jpn,test,triphone_abx_discrete,15.28
test,HuBERT VP-20,11,1h,60,jpn,test,triphone_abx_discrete,15.2
test,HuBERT VP-20,11,10h,600,swa,dev,triphone_abx_discrete,12.95
test,HuBERT VP-20,11,10min,10,swa,dev,triphone_abx_discrete,17.04
test,HuBERT VP-20,11,1h,60,swa,dev,triphone_abx_discrete,17.05
test,HuBERT VP-20,11,10h,600,tam,dev,triphone_abx_discrete,15.08
test,HuBERT VP-20,11,10min,10,tam,dev,triphone_abx_discrete,17.96
test,HuBERT VP-20,11,1h,60,tam,dev,triphone_abx_discrete,18.56
test,HuBERT VP-20,11,10h,600,tha,dev,triphone_abx_discrete,18.85
test,HuBERT VP-20,11,10min,10,tha,dev,triphone_abx_discrete,22.35
test,HuBERT VP-20,11,1h,60,tha,dev,triphone_abx_discrete,20.48
test,HuBERT VP-20,11,10h,600,tur,dev,triphone_abx_discrete,12.21
test,HuBERT VP-20,11,10min,10,tur,dev,triphone_abx_discrete,17.8
test,HuBERT VP-20,11,1h,60,tur,dev,triphone_abx_discrete,15.29
test,HuBERT VP-20,11,10h,600,ukr,dev,triphone_abx_discrete,9.02
test,HuBERT VP-20,11,10min,10,ukr,dev,triphone_abx_discrete,11.77
test,HuBERT VP-20,11,1h,60,ukr,dev,triphone_abx_discrete,12.12
test,HuBERT VP-20,11,10h,600,wol,test,triphone_abx_discrete,8.39
test,HuBERT VP-20,11,10min,10,wol,test,triphone_abx_discrete,10.69
test,HuBERT VP-20,11,1h,60,wol,test,triphone_abx_discrete,8.74
test,HuBERT VP-20,11,0,1,cmn,test,triphone_abx_discrete,23.44
test,HuBERT VP-20,11,0,1,deu,dev,triphone_abx_discrete,15.68
test,HuBERT VP-20,11,0,1,eng,test,triphone_abx_discrete,14.17
test,HuBERT VP-20,11,0,1,eus,test,triphone_abx_discrete,12.38
test,HuBERT VP-20,11,0,1,fra,test,triphone_abx_discrete,14.92
test,HuBERT VP-20,11,0,1,jpn,test,triphone_abx_discrete,18.28
test,HuBERT VP-20,11,0,1,swa,dev,triphone_abx_discrete,19.21
test,HuBERT VP-20,11,0,1,tam,dev,triphone_abx_discrete,20.8
test,HuBERT VP-20,11,0,1,tha,dev,triphone_abx_discrete,26.23
test,HuBERT VP-20,11,0,1,tur,dev,triphone_abx_discrete,17.61
test,HuBERT VP-20,11,0,1,ukr,dev,triphone_abx_discrete,14.81
test,HuBERT VP-20,11,0,1,wol,test,triphone_abx_discrete,13.65
test,SpidR MMS-ulab,5,10h,600,cmn,test,triphone_abx_discrete,12.6
test,SpidR MMS-ulab,6,10min,10,cmn,test,triphone_abx_discrete,18.28
test,SpidR MMS-ulab,5,1h,60,cmn,test,triphone_abx_discrete,13.33
test,SpidR MMS-ulab,5,10h,600,deu,dev,triphone_abx_discrete,10.48
test,SpidR MMS-ulab,6,10min,10,deu,dev,triphone_abx_discrete,13.7
test,SpidR MMS-ulab,5,1h,60,deu,dev,triphone_abx_discrete,10.77
test,SpidR MMS-ulab,5,10h,600,eng,test,triphone_abx_discrete,12.21
test,SpidR MMS-ulab,6,10min,10,eng,test,triphone_abx_discrete,15.43
test,SpidR MMS-ulab,5,1h,60,eng,test,triphone_abx_discrete,12.92
test,SpidR MMS-ulab,5,10h,600,eus,test,triphone_abx_discrete,6.47
test,SpidR MMS-ulab,6,10min,10,eus,test,triphone_abx_discrete,12.07
test,SpidR MMS-ulab,5,1h,60,eus,test,triphone_abx_discrete,7.26
test,SpidR MMS-ulab,5,10h,600,fra,test,triphone_abx_discrete,8.76
test,SpidR MMS-ulab,6,10min,10,fra,test,triphone_abx_discrete,12.38
test,SpidR MMS-ulab,5,1h,60,fra,test,triphone_abx_discrete,9.31
test,SpidR MMS-ulab,5,10h,600,jpn,test,triphone_abx_discrete,11.05
test,SpidR MMS-ulab,6,10min,10,jpn,test,triphone_abx_discrete,15.5
test,SpidR MMS-ulab,5,1h,60,jpn,test,triphone_abx_discrete,11.65
test,SpidR MMS-ulab,5,10h,600,swa,dev,triphone_abx_discrete,11.74
test,SpidR MMS-ulab,6,10min,10,swa,dev,triphone_abx_discrete,16.79
test,SpidR MMS-ulab,5,1h,60,swa,dev,triphone_abx_discrete,12.75
test,SpidR MMS-ulab,5,10h,600,tam,dev,triphone_abx_discrete,14.27
test,SpidR MMS-ulab,6,10min,10,tam,dev,triphone_abx_discrete,20.18
test,SpidR MMS-ulab,5,1h,60,tam,dev,triphone_abx_discrete,15.03
test,SpidR MMS-ulab,5,10h,600,tha,dev,triphone_abx_discrete,15.23
test,SpidR MMS-ulab,6,10min,10,tha,dev,triphone_abx_discrete,20.48
test,SpidR MMS-ulab,5,1h,60,tha,dev,triphone_abx_discrete,16.47
test,SpidR MMS-ulab,5,10h,600,tur,dev,triphone_abx_discrete,11.56
test,SpidR MMS-ulab,6,10min,10,tur,dev,triphone_abx_discrete,17.87
test,SpidR MMS-ulab,5,1h,60,tur,dev,triphone_abx_discrete,12.54
test,SpidR MMS-ulab,5,10h,600,ukr,dev,triphone_abx_discrete,8.87
test,SpidR MMS-ulab,6,10min,10,ukr,dev,triphone_abx_discrete,13.18
test,SpidR MMS-ulab,5,1h,60,ukr,dev,triphone_abx_discrete,9.79
test,SpidR MMS-ulab,5,10h,600,wol,test,triphone_abx_discrete,7.21
test,SpidR MMS-ulab,6,10min,10,wol,test,triphone_abx_discrete,11.24
test,SpidR MMS-ulab,5,1h,60,wol,test,triphone_abx_discrete,6.88
test,SpidR MMS-ulab,5,0,1,cmn,test,triphone_abx_discrete,18.17
test,SpidR MMS-ulab,5,0,1,deu,dev,triphone_abx_discrete,12.93
test,SpidR MMS-ulab,5,0,1,eng,test,triphone_abx_discrete,15.02
test,SpidR MMS-ulab,5,0,1,eus,test,triphone_abx_discrete,9.31
test,SpidR MMS-ulab,5,0,1,fra,test,triphone_abx_discrete,13.23
test,SpidR MMS-ulab,5,0,1,jpn,test,triphone_abx_discrete,14.37
test,SpidR MMS-ulab,5,0,1,swa,dev,triphone_abx_discrete,13.66
test,SpidR MMS-ulab,5,0,1,tam,dev,triphone_abx_discrete,17.24
test,SpidR MMS-ulab,5,0,1,tha,dev,triphone_abx_discrete,19.08
test,SpidR MMS-ulab,5,0,1,tur,dev,triphone_abx_discrete,15.29
test,SpidR MMS-ulab,5,0,1,ukr,dev,triphone_abx_discrete,11.87
test,SpidR MMS-ulab,5,0,1,wol,test,triphone_abx_discrete,8.09
test,SpidR VP-20,6,10h,600,cmn,test,triphone_abx_discrete,15.06
test,SpidR VP-20,7,10min,10,cmn,test,triphone_abx_discrete,17.53
test,SpidR VP-20,7,1h,60,cmn,test,triphone_abx_discrete,15.7
test,SpidR VP-20,6,10h,600,deu,dev,triphone_abx_discrete,7.83
test,SpidR VP-20,7,10min,10,deu,dev,triphone_abx_discrete,8.49
test,SpidR VP-20,7,1h,60,deu,dev,triphone_abx_discrete,7.45
test,SpidR VP-20,6,10h,600,eng,test,triphone_abx_discrete,8.69
test,SpidR VP-20,7,10min,10,eng,test,triphone_abx_discrete,9.72
test,SpidR VP-20,7,1h,60,eng,test,triphone_abx_discrete,8.35
test,SpidR VP-20,6,10h,600,eus,test,triphone_abx_discrete,5.05
test,SpidR VP-20,7,10min,10,eus,test,triphone_abx_discrete,6.97
test,SpidR VP-20,7,1h,60,eus,test,triphone_abx_discrete,6.39
test,SpidR VP-20,6,10h,600,fra,test,triphone_abx_discrete,6.9
test,SpidR VP-20,7,10min,10,fra,test,triphone_abx_discrete,7.65
test,SpidR VP-20,7,1h,60,fra,test,triphone_abx_discrete,6.61
test,SpidR VP-20,6,10h,600,jpn,test,triphone_abx_discrete,11.28
test,SpidR VP-20,7,10min,10,jpn,test,triphone_abx_discrete,12.34
test,SpidR VP-20,7,1h,60,jpn,test,triphone_abx_discrete,11.46
test,SpidR VP-20,6,10h,600,swa,dev,triphone_abx_discrete,11.29
test,SpidR VP-20,7,10min,10,swa,dev,triphone_abx_discrete,15.31
test,SpidR VP-20,7,1h,60,swa,dev,triphone_abx_discrete,13.22
test,SpidR VP-20,6,10h,600,tam,dev,triphone_abx_discrete,14.32
test,SpidR VP-20,7,10min,10,tam,dev,triphone_abx_discrete,15.49
test,SpidR VP-20,7,1h,60,tam,dev,triphone_abx_discrete,14.19
test,SpidR VP-20,6,10h,600,tha,dev,triphone_abx_discrete,17.9
test,SpidR VP-20,7,10min,10,tha,dev,triphone_abx_discrete,19.79
test,SpidR VP-20,7,1h,60,tha,dev,triphone_abx_discrete,18.27
test,SpidR VP-20,6,10h,600,tur,dev,triphone_abx_discrete,10.49
test,SpidR VP-20,7,10min,10,tur,dev,triphone_abx_discrete,14.4
test,SpidR VP-20,7,1h,60,tur,dev,triphone_abx_discrete,12.14
test,SpidR VP-20,6,10h,600,ukr,dev,triphone_abx_discrete,7.07
test,SpidR VP-20,7,10min,10,ukr,dev,triphone_abx_discrete,9.41
test,SpidR VP-20,7,1h,60,ukr,dev,triphone_abx_discrete,8.01
test,SpidR VP-20,6,10h,600,wol,test,triphone_abx_discrete,7.58
test,SpidR VP-20,7,10min,10,wol,test,triphone_abx_discrete,7.97
test,SpidR VP-20,7,1h,60,wol,test,triphone_abx_discrete,7.61
test,SpidR VP-20,6,0,1,cmn,test,triphone_abx_discrete,22.32
test,SpidR VP-20,6,0,1,deu,dev,triphone_abx_discrete,10.8
test,SpidR VP-20,6,0,1,eng,test,triphone_abx_discrete,9.54
test,SpidR VP-20,6,0,1,eus,test,triphone_abx_discrete,9.99
test,SpidR VP-20,6,0,1,fra,test,triphone_abx_discrete,9.29
test,SpidR VP-20,6,0,1,jpn,test,triphone_abx_discrete,16.64
test,SpidR VP-20,6,0,1,swa,dev,triphone_abx_discrete,17.38
test,SpidR VP-20,6,0,1,tam,dev,triphone_abx_discrete,18.39
test,SpidR VP-20,6,0,1,tha,dev,triphone_abx_discrete,25.12
test,SpidR VP-20,6,0,1,tur,dev,triphone_abx_discrete,16.26
test,SpidR VP-20,6,0,1,ukr,dev,triphone_abx_discrete,11.28
test,SpidR VP-20,6,0,1,wol,test,triphone_abx_discrete,12.0
dev,HuBERT MMS-ulab,12,10h,600,cmn,test,triphone_abx_continuous,9.54
dev,HuBERT MMS-ulab,11,10min,10,cmn,test,triphone_abx_continuous,9.82
dev,HuBERT MMS-ulab,11,1h,60,cmn,test,triphone_abx_continuous,9.6
dev,HuBERT MMS-ulab,12,10h,600,deu,dev,triphone_abx_continuous,7.31
dev,HuBERT MMS-ulab,11,10min,10,deu,dev,triphone_abx_continuous,6.22
dev,HuBERT MMS-ulab,11,1h,60,deu,dev,triphone_abx_continuous,6.37
dev,HuBERT MMS-ulab,12,10h,600,eng,test,triphone_abx_continuous,7.39
dev,HuBERT MMS-ulab,11,10min,10,eng,test,triphone_abx_continuous,7.66
dev,HuBERT MMS-ulab,11,1h,60,eng,test,triphone_abx_continuous,7.09
dev,HuBERT MMS-ulab,12,10h,600,eus,test,triphone_abx_continuous,5.02
dev,HuBERT MMS-ulab,11,10min,10,eus,test,triphone_abx_continuous,6.77
dev,HuBERT MMS-ulab,11,1h,60,eus,test,triphone_abx_continuous,5.73
dev,HuBERT MMS-ulab,12,10h,600,fra,test,triphone_abx_continuous,8.66
dev,HuBERT MMS-ulab,11,10min,10,fra,test,triphone_abx_continuous,8.8
dev,HuBERT MMS-ulab,11,1h,60,fra,test,triphone_abx_continuous,8.7
dev,HuBERT MMS-ulab,11,10min,10,jpn,test,triphone_abx_continuous,10.11
dev,HuBERT MMS-ulab,11,1h,60,jpn,test,triphone_abx_continuous,8.88
dev,HuBERT MMS-ulab,12,10h,600,swa,dev,triphone_abx_continuous,8.56
dev,HuBERT MMS-ulab,11,10min,10,swa,dev,triphone_abx_continuous,9.91
dev,HuBERT MMS-ulab,11,1h,60,swa,dev,triphone_abx_continuous,9.73
dev,HuBERT MMS-ulab,12,10h,600,tam,dev,triphone_abx_continuous,10.7
dev,HuBERT MMS-ulab,11,10min,10,tam,dev,triphone_abx_continuous,11.68
dev,HuBERT MMS-ulab,11,1h,60,tam,dev,triphone_abx_continuous,10.81
dev,HuBERT MMS-ulab,12,10h,600,tha,dev,triphone_abx_continuous,11.92
dev,HuBERT MMS-ulab,11,10min,10,tha,dev,triphone_abx_continuous,14.66
dev,HuBERT MMS-ulab,11,1h,60,tha,dev,triphone_abx_continuous,12.9
dev,HuBERT MMS-ulab,12,10h,600,tur,dev,triphone_abx_continuous,8.84
dev,HuBERT MMS-ulab,11,10min,10,tur,dev,triphone_abx_continuous,12.63
dev,HuBERT MMS-ulab,11,1h,60,tur,dev,triphone_abx_continuous,10.03
dev,HuBERT MMS-ulab,12,10h,600,ukr,dev,triphone_abx_continuous,6.03
dev,HuBERT MMS-ulab,11,10min,10,ukr,dev,triphone_abx_continuous,7.73
dev,HuBERT MMS-ulab,11,1h,60,ukr,dev,triphone_abx_continuous,7.74
dev,HuBERT MMS-ulab,12,10h,600,wol,test,triphone_abx_continuous,6.93
dev,HuBERT MMS-ulab,11,10min,10,wol,test,triphone_abx_continuous,6.72
dev,HuBERT MMS-ulab,11,1h,60,wol,test,triphone_abx_continuous,6.61
dev,HuBERT MMS-ulab,12,0,1,cmn,test,triphone_abx_continuous,10.94
dev,HuBERT MMS-ulab,12,0,1,deu,dev,triphone_abx_continuous,8.39
dev,HuBERT MMS-ulab,12,0,1,eng,test,triphone_abx_continuous,9.51
dev,HuBERT MMS-ulab,12,0,1,eus,test,triphone_abx_continuous,6.29
dev,HuBERT MMS-ulab,12,0,1,fra,test,triphone_abx_continuous,10.06
dev,HuBERT MMS-ulab,12,0,1,jpn,test,triphone_abx_continuous,10.32
dev,HuBERT MMS-ulab,12,0,1,swa,dev,triphone_abx_continuous,10.75
dev,HuBERT MMS-ulab,12,0,1,tam,dev,triphone_abx_continuous,13.27
dev,HuBERT MMS-ulab,12,0,1,tha,dev,triphone_abx_continuous,13.55
dev,HuBERT MMS-ulab,12,0,1,tur,dev,triphone_abx_continuous,10.76
dev,HuBERT MMS-ulab,12,0,1,ukr,dev,triphone_abx_continuous,7.29
dev,HuBERT MMS-ulab,12,0,1,wol,test,triphone_abx_continuous,8.31
dev,HuBERT VP-20,11,10h,600,cmn,test,triphone_abx_continuous,7.81
dev,HuBERT VP-20,11,10min,10,cmn,test,triphone_abx_continuous,11.13
dev,HuBERT VP-20,11,1h,60,cmn,test,triphone_abx_continuous,9.34
dev,HuBERT VP-20,11,10h,600,deu,dev,triphone_abx_continuous,6.19
dev,HuBERT VP-20,11,10min,10,deu,dev,triphone_abx_continuous,6.57
dev,HuBERT VP-20,11,1h,60,deu,dev,triphone_abx_continuous,6.52
dev,HuBERT VP-20,11,10h,600,eng,test,triphone_abx_continuous,5.4
dev,HuBERT VP-20,11,10min,10,eng,test,triphone_abx_continuous,7.12
dev,HuBERT VP-20,11,1h,60,eng,test,triphone_abx_continuous,6.35
dev,HuBERT VP-20,11,10h,600,eus,test,triphone_abx_continuous,3.58
dev,HuBERT VP-20,11,10min,10,eus,test,triphone_abx_continuous,4.83
dev,HuBERT VP-20,11,1h,60,eus,test,triphone_abx_continuous,4.7
dev,HuBERT VP-20,11,10h,600,fra,test,triphone_abx_continuous,7.72
dev,HuBERT VP-20,11,10min,10,fra,test,triphone_abx_continuous,9.88
dev,HuBERT VP-20,11,1h,60,fra,test,triphone_abx_continuous,8.24
dev,HuBERT VP-20,11,10min,10,jpn,test,triphone_abx_continuous,8.54
dev,HuBERT VP-20,11,1h,60,jpn,test,triphone_abx_continuous,8.28
dev,HuBERT VP-20,11,10h,600,swa,dev,triphone_abx_continuous,7.47
dev,HuBERT VP-20,11,10min,10,swa,dev,triphone_abx_continuous,9.54
dev,HuBERT VP-20,11,1h,60,swa,dev,triphone_abx_continuous,9.3
dev,HuBERT VP-20,11,10h,600,tam,dev,triphone_abx_continuous,9.11
dev,HuBERT VP-20,11,10min,10,tam,dev,triphone_abx_continuous,10.3
dev,HuBERT VP-20,11,1h,60,tam,dev,triphone_abx_continuous,9.5
dev,HuBERT VP-20,11,10h,600,tha,dev,triphone_abx_continuous,10.42
dev,HuBERT VP-20,11,10min,10,tha,dev,triphone_abx_continuous,13.06
dev,HuBERT VP-20,11,1h,60,tha,dev,triphone_abx_continuous,12.06
dev,HuBERT VP-20,11,10h,600,tur,dev,triphone_abx_continuous,6.13
dev,HuBERT VP-20,11,10min,10,tur,dev,triphone_abx_continuous,9.31
dev,HuBERT VP-20,11,1h,60,tur,dev,triphone_abx_continuous,8.12
dev,HuBERT VP-20,11,10h,600,ukr,dev,triphone_abx_continuous,4.38
dev,HuBERT VP-20,11,10min,10,ukr,dev,triphone_abx_continuous,5.92
dev,HuBERT VP-20,11,1h,60,ukr,dev,triphone_abx_continuous,5.82
dev,HuBERT VP-20,11,10h,600,wol,test,triphone_abx_continuous,6.04
dev,HuBERT VP-20,11,10min,10,wol,test,triphone_abx_continuous,7.1
dev,HuBERT VP-20,11,1h,60,wol,test,triphone_abx_continuous,6.56
dev,HuBERT VP-20,11,0,1,cmn,test,triphone_abx_continuous,11.65
dev,HuBERT VP-20,11,0,1,deu,dev,triphone_abx_continuous,6.56
dev,HuBERT VP-20,11,0,1,eng,test,triphone_abx_continuous,6.97
dev,HuBERT VP-20,11,0,1,eus,test,triphone_abx_continuous,5.35
dev,HuBERT VP-20,11,0,1,fra,test,triphone_abx_continuous,8.38
dev,HuBERT VP-20,11,0,1,jpn,test,triphone_abx_continuous,9.63
dev,HuBERT VP-20,11,0,1,swa,dev,triphone_abx_continuous,10.78
dev,HuBERT VP-20,11,0,1,tam,dev,triphone_abx_continuous,11.67
dev,HuBERT VP-20,11,0,1,tha,dev,triphone_abx_continuous,13.88
dev,HuBERT VP-20,11,0,1,tur,dev,triphone_abx_continuous,9.26
dev,HuBERT VP-20,11,0,1,ukr,dev,triphone_abx_continuous,7.03
dev,HuBERT VP-20,11,0,1,wol,test,triphone_abx_continuous,7.77
dev,SpidR MMS-ulab,5,10h,600,cmn,test,triphone_abx_continuous,8.64
dev,SpidR MMS-ulab,6,10min,10,cmn,test,triphone_abx_continuous,10.24
dev,SpidR MMS-ulab,5,1h,60,cmn,test,triphone_abx_continuous,8.53
dev,SpidR MMS-ulab,5,10h,600,deu,dev,triphone_abx_continuous,5.8
